Case 3: 2965	 0.634995 0.000000 1.000000 0.634995 0.000000 0.365008 0.365008 1.000000
Case 3: 2966	 0.633995 0.000000 1.000000 0.633995 0.000000 0.366008 0.366008 1.000000
Case 3: 2967	 0.632995 0.000000 1.000000 0.632995 0.000000 0.367008 0.367008 1.000000
Case 3: 2968	 0.631995 0.000000 1.000000 0.631995 0.000000 0.368008 0.368008 1.000000
Case 3: 2969	 0.630995 0.000000 1.000000 0.630995 0.000000 0.369008 0.369008 1.000000
Case 3: 2970	 0.629995 0.000000 1.000000 0.629995 0.000000 0.370008 0.370008 1.000000
Case 3: 2971	 0.628995 0.000000 1.000000 0.628995 0.000000 0.371008 0.371008 1.000000
Case 3: 2972	 0.627995 0.000000 1.000000 0.627995 0.000000 0.372008 0.372008 1.000000
Case 3: 2973	 0.626996 0.000000 1.000000 0.626996 0.000000 0.373008 0.373008 1.000000
Case 3: 2974	 0.625996 0.000000 1.000000 0.625996 0.000000 0.374008 0.374008 1.000000
Case 3: 2975	 0.624996 0.000000 1.000000 0.624996 0.000000 0.375008 0.375008 1.000000
Case 3: 2976	 0.623996 0.000000 1.000000 0.623996 0.000000 0.376008 0.376008 1.000000
Case 3: 2977	 0.622996 0.000000 1.000000 0.622996 0.000000 0.377008 0.377008 1.000000
Case 3: 2978	 0.621996 0.000000 1.000000 0.621996 0.000000 0.378008 0.378008 1.000000
Case 3: 2979	 0.620996 0.000000 1.000000 0.620996 0.000000 0.379008 0.379008 1.000000
Case 3: 2980	 0.619996 0.000000 1.000000 0.619996 0.000000 0.380008 0.380008 1.000000
Case 3: 2981	 0.618996 0.000000 1.000000 0.618996 0.000000 0.381008 0.381008 1.000000
Case 3: 2982	 0.617996 0.000000 1.000000 0.617996 0.000000 0.382008 0.382008 1.000000
Case 3: 2983	 0.616996 0.000000 1.000000 0.616996 0.000000 0.383008 0.383008 1.000000
Case 3: 2984	 0.615996 0.000000 1.000000 0.615996 0.000000 0.384008 0.384008 1.000000
Case 3: 2985	 0.614996 0.000000 1.000000 0.614996 0.000000 0.385008 0.385008 1.000000
Case 3: 2986	 0.613996 0.000000 1.000000 0.613996 0.000000 0.386008 0.386008 1.000000
Case 3: 2987	 0.612996 0.000000 1.000000 0.612996 0.000000 0.387008 0.387008 1.000000
Case 3: 2988	 0.611996 0.000000 1.000000 0.611996 0.000000 0.388008 0.388008 1.000000
Case 3: 2989	 0.610996 0.000000 1.000000 0.610996 0.000000 0.389008 0.389008 1.000000
Case 3: 2990	 0.609996 0.000000 1.000000 0.609996 0.000000 0.390008 0.390008 1.000000
Case 3: 2991	 0.608996 0.000000 1.000000 0.608996 0.000000 0.391008 0.391008 1.000000
Case 3: 2992	 0.607996 0.000000 1.000000 0.607996 0.000000 0.392008 0.392008 1.000000
Case 3: 2993	 0.606996 0.000000 1.000000 0.606996 0.000000 0.393008 0.393008 1.000000
Case 3: 2994	 0.605996 0.000000 1.000000 0.605996 0.000000 0.394008 0.394008 1.000000
Case 3: 2995	 0.604996 0.000000 1.000000 0.604996 0.000000 0.395008 0.395008 1.000000
Case 3: 2996	 0.603996 0.000000 1.000000 0.603996 0.000000 0.396008 0.396008 1.000000
Case 3: 2997	 0.602996 0.000000 1.000000 0.602996 0.000000 0.397008 0.397008 1.000000
Case 3: 2998	 0.601996 0.000000 1.000000 0.601996 0.000000 0.398008 0.398008 1.000000
Case 3: 2999	 0.600996 0.000000 1.000000 0.600996 0.000000 0.399008 0.399008 1.000000
Case 3: 3000	 0.599996 0.000000 1.000000 0.599996 0.000000 0.400008 0.400008 1.000000
Case 3: 3001	 0.598996 0.000000 1.000000 0.598996 0.000000 0.401008 0.401008 1.000000
Case 3: 3002	 0.597996 0.000000 1.000000 0.597996 0.000000 0.402008 0.402008 1.000000
Case 3: 3003	 0.596996 0.000000 1.000000 0.596996 0.000000 0.403008 0.403008 1.000000
Case 3: 3004	 0.595996 0.000000 1.000000 0.595996 0.000000 0.404008 0.404008 1.000000
Case 3: 3005	 0.594996 0.000000 1.000000 0.594996 0.000000 0.405008 0.405008 1.000000
Case 3: 3006	 0.593996 0.000000 1.000000 0.593996 0.000000 0.406008 0.406008 1.000000
Case 3: 3007	 0.592996 0.000000 1.000000 0.592996 0.000000 0.407008 0.407008 1.000000
Case 3: 3008	 0.591996 0.000000 1.000000 0.591996 0.000000 0.408008 0.408008 1.000000
Case 3: 3009	 0.590996 0.000000 1.000000 0.590996 0.000000 0.409008 0.409008 1.000000
Case 3: 3010	 0.589996 0.000000 1.000000 0.589996 0.000000 0.410008 0.410008 1.000000
Case 3: 3011	 0.588996 0.000000 1.000000 0.588996 0.000000 0.411008 0.411008 1.000000
Case 3: 3012	 0.587996 0.000000 1.000000 0.587996 0.000000 0.412008 0.412008 1.000000
Case 3: 3013	 0.586996 0.000000 1.000000 0.586996 0.000000 0.413008 0.413008 1.000000
Case 3: 3014	 0.585996 0.000000 1.000000 0.585996 0.000000 0.414008 0.414008 1.000000
Case 3: 3015	 0.584996 0.000000 1.000000 0.584996 0.000000 0.415008 0.415008 1.000000
Case 3: 3016	 0.583996 0.000000 1.000000 0.583996 0.000000 0.416008 0.416008 1.000000
Case 3: 3017	 0.582996 0.000000 1.000000 0.582996 0.000000 0.417008 0.417008 1.000000
Case 3: 3018	 0.581996 0.000000 1.000000 0.581996 0.000000 0.418007 0.418007 1.000000
Case 3: 3019	 0.580996 0.000000 1.000000 0.580996 0.000000 0.419007 0.419007 1.000000
Case 3: 3020	 0.579996 0.000000 1.000000 0.579996 0.000000 0.420007 0.420007 1.000000
Case 3: 3021	 0.578996 0.000000 1.000000 0.578996 0.000000 0.421007 0.421007 1.000000
Case 3: 3022	 0.577996 0.000000 1.000000 0.577996 0.000000 0.422007 0.422007 1.000000
Case 3: 3023	 0.576996 0.000000 1.000000 0.576996 0.000000 0.423007 0.423007 1.000000
Case 3: 3024	 0.575996 0.000000 1.000000 0.575996 0.000000 0.424007 0.424007 1.000000
Case 3: 3025	 0.574996 0.000000 1.000000 0.574996 0.000000 0.425007 0.425007 1.000000
Case 3: 3026	 0.573996 0.000000 1.000000 0.573996 0.000000 0.426007 0.426007 1.000000
Case 3: 3027	 0.572996 0.000000 1.000000 0.572996 0.000000 0.427007 0.427007 1.000000
Case 3: 3028	 0.571996 0.000000 1.000000 0.571996 0.000000 0.428007 0.428007 1.000000
Case 3: 3029	 0.570996 0.000000 1.000000 0.570996 0.000000 0.429007 0.429007 1.000000
Case 3: 3030	 0.569996 0.000000 1.000000 0.569996 0.000000 0.430007 0.430007 1.000000
Case 3: 3031	 0.568996 0.000000 1.000000 0.568996 0.000000 0.431007 0.431007 1.000000
Case 3: 3032	 0.567996 0.000000 1.000000 0.567996 0.000000 0.432007 0.432007 1.000000
Case 3: 3033	 0.566996 0.000000 1.000000 0.566996 0.000000 0.433007 0.433007 1.000000
Case 3: 3034	 0.565996 0.000000 1.000000 0.565996 0.000000 0.434007 0.434007 1.000000
Case 3: 3035	 0.564996 0.000000 1.000000 0.564996 0.000000 0.435007 0.435007 1.000000
Case 3: 3036	 0.563996 0.000000 1.000000 0.563996 0.000000 0.436007 0.436007 1.000000
Case 3: 3037	 0.562996 0.000000 1.000000 0.562996 0.000000 0.437007 0.437007 1.000000
Case 3: 3038	 0.561996 0.000000 1.000000 0.561996 0.000000 0.438007 0.438007 1.000000
Case 3: 3039	 0.560996 0.000000 1.000000 0.560996 0.000000 0.439007 0.439007 1.000000
Case 3: 3040	 0.559996 0.000000 1.000000 0.559996 0.000000 0.440007 0.440007 1.000000
Case 3: 3041	 0.558996 0.000000 1.000000 0.558996 0.000000 0.441007 0.441007 1.000000
Case 3: 3042	 0.557996 0.000000 1.000000 0.557996 0.000000 0.442007 0.442007 1.000000
Case 3: 3043	 0.556996 0.000000 1.000000 0.556996 0.000000 0.443007 0.443007 1.000000
Case 3: 3044	 0.555996 0.000000 1.000000 0.555996 0.000000 0.444007 0.444007 1.000000
Case 3: 3045	 0.554996 0.000000 1.000000 0.554996 0.000000 0.445007 0.445007 1.000000
Case 3: 3046	 0.553996 0.000000 1.000000 0.553996 0.000000 0.446007 0.446007 1.000000
Case 3: 3047	 0.552996 0.000000 1.000000 0.552996 0.000000 0.447007 0.447007 1.000000
Case 3: 3048	 0.551996 0.000000 1.000000 0.551996 0.000000 0.448007 0.448007 1.000000
Case 3: 3049	 0.550996 0.000000 1.000000 0.550996 0.000000 0.449007 0.449007 1.000000
Case 3: 3050	 0.549996 0.000000 1.000000 0.549996 0.000000 0.450007 0.450007 1.000000
Case 3: 3051	 0.548997 0.000000 1.000000 0.548997 0.000000 0.451007 0.451007 1.000000
Case 3: 3052	 0.547997 0.000000 1.000000 0.547997 0.000000 0.452007 0.452007 1.000000
Case 3: 3053	 0.546997 0.000000 1.000000 0.546997 0.000000 0.453007 0.453007 1.000000
Case 3: 3054	 0.545997 0.000000 1.000000 0.545997 0.000000 0.454007 0.454007 1.000000
Case 3: 3055	 0.544997 0.000000 1.000000 0.544997 0.000000 0.455007 0.455007 1.000000
Case 3: 3056	 0.543997 0.000000 1.000000 0.543997 0.000000 0.456007 0.456007 1.000000
Case 3: 3057	 0.542997 0.000000 1.000000 0.542997 0.000000 0.457007 0.457007 1.000000
Case 3: 3058	 0.541997 0.000000 1.000000 0.541997 0.000000 0.458007 0.458007 1.000000
Case 3: 3059	 0.540997 0.000000 1.000000 0.540997 0.000000 0.459007 0.459007 1.000000
Case 3: 3060	 0.539997 0.000000 1.000000 0.539997 0.000000 0.460007 0.460007 1.000000
Case 3: 3061	 0.538997 0.000000 1.000000 0.538997 0.000000 0.461007 0.461007 1.000000
Case 3: 3062	 0.537997 0.000000 1.000000 0.537997 0.000000 0.462007 0.462007 1.000000
Case 3: 3063	 0.536997 0.000000 1.000000 0.536997 0.000000 0.463007 0.463007 1.000000
Case 3: 3064	 0.535997 0.000000 1.000000 0.535997 0.000000 0.464007 0.464007 1.000000
Case 3: 3065	 0.534997 0.000000 1.000000 0.534997 0.000000 0.465007 0.465007 1.000000
Case 3: 3066	 0.533997 0.000000 1.000000 0.533997 0.000000 0.466007 0.466007 1.000000
Case 3: 3067	 0.532997 0.000000 1.000000 0.532997 0.000000 0.467007 0.467007 1.000000
Case 3: 3068	 0.531997 0.000000 1.000000 0.531997 0.000000 0.468007 0.468007 1.000000
Case 3: 3069	 0.530997 0.000000 1.000000 0.530997 0.000000 0.469007 0.469007 1.000000
Case 3: 3070	 0.529997 0.000000 1.000000 0.529997 0.000000 0.470007 0.470007 1.000000
Case 3: 3071	 0.528997 0.000000 1.000000 0.528997 0.000000 0.471007 0.471007 1.000000
Case 3: 3072	 0.527997 0.000000 1.000000 0.527997 0.000000 0.472007 0.472007 1.000000
Case 3: 3073	 0.526997 0.000000 1.000000 0.526997 0.000000 0.473007 0.473007 1.000000
Case 3: 3074	 0.525997 0.000000 1.000000 0.525997 0.000000 0.474007 0.474007 1.000000
Case 3: 3075	 0.524997 0.000000 1.000000 0.524997 0.000000 0.475007 0.475007 1.000000
Case 3: 3076	 0.523997 0.000000 1.000000 0.523997 0.000000 0.476007 0.476007 1.000000
Case 3: 3077	 0.522997 0.000000 1.000000 0.522997 0.000000 0.477007 0.477007 1.000000
Case 3: 3078	 0.521997 0.000000 1.000000 0.521997 0.000000 0.478007 0.478007 1.000000
Case 3: 3079	 0.520997 0.000000 1.000000 0.520997 0.000000 0.479007 0.479007 1.000000
Case 3: 3080	 0.519997 0.000000 1.000000 0.519997 0.000000 0.480007 0.480007 1.000000
Case 3: 3081	 0.518997 0.000000 1.000000 0.518997 0.000000 0.481007 0.481007 1.000000
Case 3: 3082	 0.517997 0.000000 1.000000 0.517997 0.000000 0.482007 0.482007 1.000000
Case 3: 3083	 0.516997 0.000000 1.000000 0.516997 0.000000 0.483007 0.483007 1.000000
Case 3: 3084	 0.515997 0.000000 1.000000 0.515997 0.000000 0.484007 0.484007 1.000000
Case 3: 3085	 0.514997 0.000000 1.000000 0.514997 0.000000 0.485007 0.485007 1.000000
Case 3: 3086	 0.513997 0.000000 1.000000 0.513997 0.000000 0.486007 0.486007 1.000000
Case 3: 3087	 0.512997 0.000000 1.000000 0.512997 0.000000 0.487007 0.487007 1.000000
Case 3: 3088	 0.511997 0.000000 1.000000 0.511997 0.000000 0.488007 0.488007 1.000000
Case 3: 3089	 0.510997 0.000000 1.000000 0.510997 0.000000 0.489007 0.489007 1.000000
Case 3: 3090	 0.509997 0.000000 1.000000 0.509997 0.000000 0.490007 0.490007 1.000000
Case 3: 3091	 0.508997 0.000000 1.000000 0.508997 0.000000 0.491007 0.491007 1.000000
Case 3: 3092	 0.507997 0.000000 1.000000 0.507997 0.000000 0.492007 0.492007 1.000000
Case 3: 3093	 0.506997 0.000000 1.000000 0.506997 0.000000 0.493007 0.493007 1.000000
Case 3: 3094	 0.505997 0.000000 1.000000 0.505997 0.000000 0.494007 0.494007 1.000000
Case 3: 3095	 0.504997 0.000000 1.000000 0.504997 0.000000 0.495007 0.495007 1.000000
Case 3: 3096	 0.503997 0.000000 1.000000 0.503997 0.000000 0.496006 0.496006 1.000000
Case 3: 3097	 0.502997 0.000000 1.000000 0.502997 0.000000 0.497006 0.497006 1.000000
Case 3: 3098	 0.501997 0.000000 1.000000 0.501997 0.000000 0.498006 0.498006 1.000000
Case 3: 3099	 0.500997 0.000000 1.000000 0.500997 0.000000 0.499006 0.499006 1.000000
Case 3: 3100	 0.499997 0.000000 1.000000 0.499997 0.000000 0.500006 0.500006 1.000000
Case 3: 3101	 0.498997 0.000000 1.000000 0.498997 0.000000 0.501006 0.501006 1.000000
Case 3: 3102	 0.497997 0.000000 1.000000 0.497997 0.000000 0.502006 0.502006 1.000000
Case 3: 3103	 0.496997 0.000000 1.000000 0.496997 0.000000 0.503006 0.503006 1.000000
Case 3: 3104	 0.495997 0.000000 1.000000 0.495997 0.000000 0.504006 0.504006 1.000000
Case 3: 3105	 0.494997 0.000000 1.000000 0.494997 0.000000 0.505006 0.505006 1.000000
Case 3: 3106	 0.493997 0.000000 1.000000 0.493997 0.000000 0.506006 0.506006 1.000000
Case 3: 3107	 0.492997 0.000000 1.000000 0.492997 0.000000 0.507006 0.507006 1.000000
Case 3: 3108	 0.491997 0.000000 1.000000 0.491997 0.000000 0.508006 0.508006 1.000000
Case 3: 3109	 0.490997 0.000000 1.000000 0.490997 0.000000 0.509006 0.509006 1.000000
Case 3: 3110	 0.489997 0.000000 1.000000 0.489997 0.000000 0.510006 0.510006 1.000000
Case 3: 3111	 0.488997 0.000000 1.000000 0.488997 0.000000 0.511006 0.511006 1.000000
Case 3: 3112	 0.487997 0.000000 1.000000 0.487997 0.000000 0.512006 0.512006 1.000000
Case 3: 3113	 0.486997 0.000000 1.000000 0.486997 0.000000 0.513006 0.513006 1.000000
Case 3: 3114	 0.485997 0.000000 1.000000 0.485997 0.000000 0.514006 0.514006 1.000000
Case 3: 3115	 0.484997 0.000000 1.000000 0.484997 0.000000 0.515006 0.515006 1.000000
Case 3: 3116	 0.483997 0.000000 1.000000 0.483997 0.000000 0.516006 0.516006 1.000000
Case 3: 3117	 0.482997 0.000000 1.000000 0.482997 0.000000 0.517006 0.517006 1.000000
Case 3: 3118	 0.481997 0.000000 1.000000 0.481997 0.000000 0.518006 0.518006 1.000000
Case 3: 3119	 0.480997 0.000000 1.000000 0.480997 0.000000 0.519006 0.519006 1.000000
Case 3: 3120	 0.479997 0.000000 1.000000 0.479997 0.000000 0.520006 0.520006 1.000000
Case 3: 3121	 0.478997 0.000000 1.000000 0.478997 0.000000 0.521006 0.521006 1.000000
Case 3: 3122	 0.477997 0.000000 1.000000 0.477997 0.000000 0.522006 0.522006 1.000000
Case 3: 3123	 0.476997 0.000000 1.000000 0.476997 0.000000 0.523006 0.523006 1.000000
Case 3: 3124	 0.475997 0.000000 1.000000 0.475997 0.000000 0.524006 0.524006 1.000000
Case 3: 3125	 0.474997 0.000000 1.000000 0.474997 0.000000 0.525006 0.525006 1.000000
Case 3: 3126	 0.473997 0.000000 1.000000 0.473997 0.000000 0.526006 0.526006 1.000000
Case 3: 3127	 0.472997 0.000000 1.000000 0.472997 0.000000 0.527006 0.527006 1.000000
Case 3: 3128	 0.471997 0.000000 1.000000 0.471997 0.000000 0.528006 0.528006 1.000000
Case 3: 3129	 0.470998 0.000000 1.000000 0.470998 0.000000 0.529006 0.529006 1.000000
Case 3: 3130	 0.469998 0.000000 1.000000 0.469998 0.000000 0.530006 0.530006 1.000000
Case 3: 3131	 0.468998 0.000000 1.000000 0.468998 0.000000 0.531006 0.531006 1.000000
Case 3: 3132	 0.467998 0.000000 1.000000 0.467998 0.000000 0.532006 0.532006 1.000000
Case 3: 3133	 0.466998 0.000000 1.000000 0.466998 0.000000 0.533006 0.533006 1.000000
Case 3: 3134	 0.465998 0.000000 1.000000 0.465998 0.000000 0.534006 0.534006 1.000000
Case 3: 3135	 0.464998 0.000000 1.000000 0.464998 0.000000 0.535006 0.535006 1.000000
Case 3: 3136	 0.463998 0.000000 1.000000 0.463998 0.000000 0.536006 0.536006 1.000000
Case 3: 3137	 0.462998 0.000000 1.000000 0.462998 0.000000 0.537006 0.537006 1.000000
Case 3: 3138	 0.461998 0.000000 1.000000 0.461998 0.000000 0.538006 0.538006 1.000000
Case 3: 3139	 0.460998 0.000000 1.000000 0.460998 0.000000 0.539006 0.539006 1.000000
Case 3: 3140	 0.459998 0.000000 1.000000 0.459998 0.000000 0.540006 0.540006 1.000000
Case 3: 3141	 0.458998 0.000000 1.000000 0.458998 0.000000 0.541006 0.541006 1.000000
Case 3: 3142	 0.457998 0.000000 1.000000 0.457998 0.000000 0.542006 0.542006 1.000000
Case 3: 3143	 0.456998 0.000000 1.000000 0.456998 0.000000 0.543006 0.543006 1.000000
Case 3: 3144	 0.455998 0.000000 1.000000 0.455998 0.000000 0.544006 0.544006 1.000000
Case 3: 3145	 0.454998 0.000000 1.000000 0.454998 0.000000 0.545006 0.545006 1.000000
Case 3: 3146	 0.453998 0.000000 1.000000 0.453998 0.000000 0.546006 0.546006 1.000000
Case 3: 3147	 0.452998 0.000000 1.000000 0.452998 0.000000 0.547006 0.547006 1.000000
Case 3: 3148	 0.451998 0.000000 1.000000 0.451998 0.000000 0.548006 0.548006 1.000000
Case 3: 3149	 0.450998 0.000000 1.000000 0.450998 0.000000 0.549006 0.549006 1.000000
Case 3: 3150	 0.449998 0.000000 1.000000 0.449998 0.000000 0.550006 0.550006 1.000000
Case 3: 3151	 0.448998 0.000000 1.000000 0.448998 0.000000 0.551006 0.551006 1.000000
Case 3: 3152	 0.447998 0.000000 1.000000 0.447998 0.000000 0.552006 0.552006 1.000000
Case 3: 3153	 0.446998 0.000000 1.000000 0.446998 0.000000 0.553006 0.553006 1.000000
Case 3: 3154	 0.445998 0.000000 1.000000 0.445998 0.000000 0.554006 0.554006 1.000000
Case 3: 3155	 0.444998 0.000000 1.000000 0.444998 0.000000 0.555006 0.555006 1.000000
Case 3: 3156	 0.443998 0.000000 1.000000 0.443998 0.000000 0.556006 0.556006 1.000000
Case 3: 3157	 0.442998 0.000000 1.000000 0.442998 0.000000 0.557006 0.557006 1.000000
Case 3: 3158	 0.441998 0.000000 1.000000 0.441998 0.000000 0.558006 0.558006 1.000000
Case 3: 3159	 0.440998 0.000000 1.000000 0.440998 0.000000 0.559006 0.559006 1.000000
Case 3: 3160	 0.439998 0.000000 1.000000 0.439998 0.000000 0.560006 0.560006 1.000000
Case 3: 3161	 0.438998 0.000000 1.000000 0.438998 0.000000 0.561006 0.561006 1.000000
Case 3: 3162	 0.437998 0.000000 1.000000 0.437998 0.000000 0.562006 0.562006 1.000000
Case 3: 3163	 0.436998 0.000000 1.000000 0.436998 0.000000 0.563006 0.563006 1.000000
Case 3: 3164	 0.435998 0.000000 1.000000 0.435998 0.000000 0.564006 0.564006 1.000000
Case 3: 3165	 0.434998 0.000000 1.000000 0.434998 0.000000 0.565006 0.565006 1.000000
Case 3: 3166	 0.433998 0.000000 1.000000 0.433998 0.000000 0.566006 0.566006 1.000000
Case 3: 3167	 0.432998 0.000000 1.000000 0.432998 0.000000 0.567006 0.567006 1.000000
Case 3: 3168	 0.431998 0.000000 1.000000 0.431998 0.000000 0.568006 0.568006 1.000000
Case 3: 3169	 0.430998 0.000000 1.000000 0.430998 0.000000 0.569006 0.569006 1.000000
Case 3: 3170	 0.429998 0.000000 1.000000 0.429998 0.000000 0.570006 0.570006 1.000000
Case 3: 3171	 0.428998 0.000000 1.000000 0.428998 0.000000 0.571006 0.571006 1.000000
Case 3: 3172	 0.427998 0.000000 1.000000 0.427998 0.000000 0.572006 0.572006 1.000000
Case 3: 3173	 0.426998 0.000000 1.000000 0.426998 0.000000 0.573005 0.573005 1.000000
Case 3: 3174	 0.425998 0.000000 1.000000 0.425998 0.000000 0.574005 0.574005 1.000000
Case 3: 3175	 0.424998 0.000000 1.000000 0.424998 0.000000 0.575005 0.575005 1.000000
Case 3: 3176	 0.423998 0.000000 1.000000 0.423998 0.000000 0.576005 0.576005 1.000000
Case 3: 3177	 0.422998 0.000000 1.000000 0.422998 0.000000 0.577005 0.577005 1.000000
Case 3: 3178	 0.421998 0.000000 1.000000 0.421998 0.000000 0.578005 0.578005 1.000000
Case 3: 3179	 0.420998 0.000000 1.000000 0.420998 0.000000 0.579005 0.579005 1.000000
Case 3: 3180	 0.419998 0.000000 1.000000 0.419998 0.000000 0.580005 0.580005 1.000000
Case 3: 3181	 0.418998 0.000000 1.000000 0.418998 0.000000 0.581005 0.581005 1.000000
Case 3: 3182	 0.417998 0.000000 1.000000 0.417998 0.000000 0.582005 0.582005 1.000000
Case 3: 3183	 0.416998 0.000000 1.000000 0.416998 0.000000 0.583005 0.583005 1.000000
Case 3: 3184	 0.415998 0.000000 1.000000 0.415998 0.000000 0.584005 0.584005 1.000000
Case 3: 3185	 0.414998 0.000000 1.000000 0.414998 0.000000 0.585005 0.585005 1.000000
Case 3: 3186	 0.413998 0.000000 1.000000 0.413998 0.000000 0.586005 0.586005 1.000000
Case 3: 3187	 0.412998 0.000000 1.000000 0.412998 0.000000 0.587005 0.587005 1.000000
Case 3: 3188	 0.411998 0.000000 1.000000 0.411998 0.000000 0.588005 0.588005 1.000000
Case 3: 3189	 0.410998 0.000000 1.000000 0.410998 0.000000 0.589005 0.589005 1.000000
Case 3: 3190	 0.409998 0.000000 1.000000 0.409998 0.000000 0.590005 0.590005 1.000000
Case 3: 3191	 0.408998 0.000000 1.000000 0.408998 0.000000 0.591005 0.591005 1.000000
Case 3: 3192	 0.407998 0.000000 1.000000 0.407998 0.000000 0.592005 0.592005 1.000000
Case 3: 3193	 0.406998 0.000000 1.000000 0.406998 0.000000 0.593005 0.593005 1.000000
Case 3: 3194	 0.405998 0.000000 1.000000 0.405998 0.000000 0.594005 0.594005 1.000000
Case 3: 3195	 0.404998 0.000000 1.000000 0.404998 0.000000 0.595005 0.595005 1.000000
Case 3: 3196	 0.403998 0.000000 1.000000 0.403998 0.000000 0.596005 0.596005 1.000000
Case 3: 3197	 0.402998 0.000000 1.000000 0.402998 0.000000 0.597005 0.597005 1.000000
Case 3: 3198	 0.401998 0.000000 1.000000 0.401998 0.000000 0.598005 0.598005 1.000000
Case 3: 3199	 0.400998 0.000000 1.000000 0.400998 0.000000 0.599005 0.599005 1.000000
Case 3: 3200	 0.399998 0.000000 1.000000 0.399998 0.000000 0.600005 0.600005 1.000000
Case 3: 3201	 0.398998 0.000000 1.000000 0.398998 0.000000 0.601005 0.601005 1.000000
Case 3: 3202	 0.397998 0.000000 1.000000 0.397998 0.000000 0.602005 0.602005 1.000000
Case 3: 3203	 0.396998 0.000000 1.000000 0.396998 0.000000 0.603005 0.603005 1.000000
Case 3: 3204	 0.395998 0.000000 1.000000 0.395998 0.000000 0.604005 0.604005 1.000000
Case 3: 3205	 0.394998 0.000000 1.000000 0.394998 0.000000 0.605005 0.605005 1.000000
Case 3: 3206	 0.393999 0.000000 1.000000 0.393999 0.000000 0.606005 0.606005 1.000000
Case 3: 3207	 0.392999 0.000000 1.000000 0.392999 0.000000 0.607005 0.607005 1.000000
Case 3: 3208	 0.391999 0.000000 1.000000 0.391999 0.000000 0.608005 0.608005 1.000000
Case 3: 3209	 0.390999 0.000000 1.000000 0.390999 0.000000 0.609005 0.609005 1.000000
Case 3: 3210	 0.389999 0.000000 1.000000 0.389999 0.000000 0.610005 0.610005 1.000000
Case 3: 3211	 0.388999 0.000000 1.000000 0.388999 0.000000 0.611005 0.611005 1.000000
Case 3: 3212	 0.387999 0.000000 1.000000 0.387999 0.000000 0.612005 0.612005 1.000000
Case 3: 3213	 0.386999 0.000000 1.000000 0.386999 0.000000 0.613005 0.613005 1.000000
Case 3: 3214	 0.385999 0.000000 1.000000 0.385999 0.000000 0.614005 0.614005 1.000000
Case 3: 3215	 0.384999 0.000000 1.000000 0.384999 0.000000 0.615005 0.615005 1.000000
Case 3: 3216	 0.383999 0.000000 1.000000 0.383999 0.000000 0.616005 0.616005 1.000000
Case 3: 3217	 0.382999 0.000000 1.000000 0.382999 0.000000 0.617005 0.617005 1.000000
Case 3: 3218	 0.381999 0.000000 1.000000 0.381999 0.000000 0.618005 0.618005 1.000000
Case 3: 3219	 0.380999 0.000000 1.000000 0.380999 0.000000 0.619005 0.619005 1.000000
Case 3: 3220	 0.379999 0.000000 1.000000 0.379999 0.000000 0.620005 0.620005 1.000000
Case 3: 3221	 0.378999 0.000000 1.000000 0.378999 0.000000 0.621005 0.621005 1.000000
Case 3: 3222	 0.377999 0.000000 1.000000 0.377999 0.000000 0.622005 0.622005 1.000000
Case 3: 3223	 0.376999 0.000000 1.000000 0.376999 0.000000 0.623005 0.623005 1.000000
Case 3: 3224	 0.375999 0.000000 1.000000 0.375999 0.000000 0.624005 0.624005 1.000000
Case 3: 3225	 0.374999 0.000000 1.000000 0.374999 0.000000 0.625005 0.625005 1.000000
Case 3: 3226	 0.373999 0.000000 1.000000 0.373999 0.000000 0.626005 0.626005 1.000000
Case 3: 3227	 0.372999 0.000000 1.000000 0.372999 0.000000 0.627005 0.627005 1.000000
Case 3: 3228	 0.371999 0.000000 1.000000 0.371999 0.000000 0.628005 0.628005 1.000000
Case 3: 3229	 0.370999 0.000000 1.000000 0.370999 0.000000 0.629005 0.629005 1.000000
Case 3: 3230	 0.369999 0.000000 1.000000 0.369999 0.000000 0.630005 0.630005 1.000000
Case 3: 3231	 0.368999 0.000000 1.000000 0.368999 0.000000 0.631005 0.631005 1.000000
Case 3: 3232	 0.367999 0.000000 1.000000 0.367999 0.000000 0.632005 0.632005 1.000000
Case 3: 3233	 0.366999 0.000000 1.000000 0.366999 0.000000 0.633005 0.633005 1.000000
Case 3: 3234	 0.365999 0.000000 1.000000 0.365999 0.000000 0.634005 0.634005 1.000000
Case 3: 3235	 0.364999 0.000000 1.000000 0.364999 0.000000 0.635005 0.635005 1.000000
Case 3: 3236	 0.363999 0.000000 1.000000 0.363999 0.000000 0.636005 0.636005 1.000000
Case 3: 3237	 0.362999 0.000000 1.000000 0.362999 0.000000 0.637005 0.637005 1.000000
Case 3: 3238	 0.361999 0.000000 1.000000 0.361999 0.000000 0.638005 0.638005 1.000000
Case 3: 3239	 0.360999 0.000000 1.000000 0.360999 0.000000 0.639005 0.639005 1.000000
Case 3: 3240	 0.359999 0.000000 1.000000 0.359999 0.000000 0.640005 0.640005 1.000000
Case 3: 3241	 0.358999 0.000000 1.000000 0.358999 0.000000 0.641005 0.641005 1.000000
Case 3: 3242	 0.357999 0.000000 1.000000 0.357999 0.000000 0.642005 0.642005 1.000000
Case 3: 3243	 0.356999 0.000000 1.000000 0.356999 0.000000 0.643005 0.643005 1.000000
Case 3: 3244	 0.355999 0.000000 1.000000 0.355999 0.000000 0.644005 0.644005 1.000000
